featureName,dataCount,avgSpO2Rmse,avgSpO2Corr,avgLowRecall,avgRTrackingCorr,avgRSnr,avgRSnrDb,avgReliableRatio,avgBeatCount,avgBeatValidRatio
currentSpO2,27,2.14979736599524,0.445502166179101,0.691025191739161,0.110138479319695,0.126172047555592,-24.1320401421593,0.984239360939024,NaN,NaN
beat30Raw,27,1.81916250964397,0.343530361066888,0.43889796882207,0.410923251821349,0.482447300139906,-7.6347083093276,0.992338219330434,31.0938728509249,0.999939126894059
beat30Fixed,27,1.76614880349663,0.410275186362582,0.433317524622584,0.416338510807092,0.491117606901759,-7.50376616726069,0.892873617366287,31.0938728509249,0.999939126894059
beat30Smoothed,27,1.72767172758245,0.451885513569297,0.48828020224706,0.458878823322997,0.602124688434699,-6.32030185258017,0.892873617366287,31.0938728509249,0.999939126894059
